Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,2529.0,безналичный,Витебск,БелАгропромбанк-EWVZ-099,23-06-2016,03:35:23,неправильный ввод пин-кода,да,241.37
физ. лицо,получение средств,2720.62,наличный,Могилев,Белинвестбанк-UBXV-166,17-04-2006,04:27:35,успешно,нет,0.0
физ. лицо,списание средств,304.91,наличный,Брест,Приорбанк-YKWW-086,07-04-2014,18:43:01,неправильный ввод пин-кода,да,22.23
физ. лицо,списание средств,445.93,наличный,Витебск,Беларусбанк-CHGT-152,13-11-2002,16:02:01,успешно,да,25.26
физ. лицо,списание средств,3891.98,безналичный,Гомель,Беларусбанк-EQNT-231,15-01-2017,16:11:40,неправильный ввод пин-кода,да,257.3
физ. лицо,получение средств,3280.52,безналичный,Могилев,Беларусбанк-HZFD-811,12-10-2010,01:33:16,успешно,нет,0.0
физ. лицо,получение средств,599.39,безналичный,Витебск,БелАгропромбанк-ORRK-746,13-10-2023,01:18:14,успешно,нет,0.0
физ. лицо,списание средств,2990.57,безналичный,Гродно,Беларусбанк-CFIK-780,30-09-2019,08:09:31,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1752.63,наличный,Витебск,Белинвестбанк-VIYH-052,07-07-2002,12:36:15,успешно,нет,0.0
физ. лицо,получение средств,2553.17,наличный,Минск,МаксБанк-QGFU-338,12-01-2006,19:22:25,успешно,нет,0.0
физ. лицо,списание средств,1652.05,безналичный,Гродно,МаксБанк-XCAF-530,22-08-2014,00:15:18,успешно,да,125.0
физ. лицо,получение средств,2825.73,наличный,Минск,Белинвестбанк-ACUN-136,08-06-2007,06:50:06,успешно,нет,0.0
физ. лицо,получение средств,4020.25,наличный,Могилев,Белинвестбанк-EPQF-549,22-06-2015,11:03:45,успешно,нет,0.0
физ. лицо,получение средств,1654.23,наличный,Витебск,МаксБанк-AUCI-006,08-02-2011,21:31:01,успешно,нет,0.0
физ. лицо,списание средств,646.33,наличный,Гомель,Белинвестбанк-RFOH-273,18-11-2009,11:56:50,недостаточно средств,нет,0.0
физ. лицо,списание средств,1478.51,наличный,Гродно,Белинвестбанк-WNZI-109,04-08-2011,20:21:57,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1161.73,наличный,Гомель,Беларусбанк-OVXT-110,08-05-2008,13:52:17,успешно,нет,0.0
физ. лицо,получение средств,3649.25,безналичный,Гомель,Беларусбанк-JSWL-176,21-02-2002,07:41:05,успешно,нет,0.0
физ. лицо,списание средств,387.58,наличный,Витебск,МаксБанк-PLML-324,07-05-2021,05:51:45,неправильный ввод пин-кода,да,33.48
физ. лицо,списание средств,4930.25,наличный,Минск,Беларусбанк-LMPK-555,19-03-2001,04:47:51,успешно,да,150.61
физ. лицо,списание средств,589.44,наличный,Могилев,МаксБанк-FBOH-325,21-11-2021,06:45:52,недостаточно средств,нет,0.0
физ. лицо,списание средств,432.02,безналичный,Минск,МаксБанк-VDTA-218,30-06-2013,09:28:08,успешно,нет,0.0
физ. лицо,списание средств,1128.17,наличный,Брест,БелАгропромбанк-SQBR-116,17-10-2024,23:36:35,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4215.47,безналичный,Брест,Приорбанк-DFPP-669,31-05-2011,09:41:19,успешно,нет,0.0
физ. лицо,списание средств,2120.1,безналичный,Брест,Белинвестбанк-XHPP-605,14-09-2023,10:33:05,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3692.72,наличный,Брест,БелАгропромбанк-EQAG-043,06-05-2011,23:45:40,успешно,нет,0.0
физ. лицо,списание средств,4731.93,безналичный,Витебск,Беларусбанк-ARAY-117,22-11-2003,16:06:14,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4440.9,безналичный,Витебск,Приорбанк-CBEN-812,13-07-2004,11:44:14,успешно,нет,0.0
физ. лицо,получение средств,3471.99,безналичный,Витебск,Беларусбанк-FHEW-988,26-02-2021,17:46:11,успешно,нет,0.0
физ. лицо,получение средств,2492.12,безналичный,Гомель,БелАгропромбанк-QOMN-803,30-07-2024,11:57:45,успешно,нет,0.0
физ. лицо,списание средств,4407.09,наличный,Брест,МаксБанк-KXKF-732,02-10-2015,01:02:59,недостаточно средств,нет,0.0
физ. лицо,списание средств,621.58,наличный,Гомель,Приорбанк-LDRW-216,22-03-2011,18:25:26,недостаточно средств,да,19.2
физ. лицо,списание средств,1607.77,наличный,Витебск,МаксБанк-LOBT-990,12-01-2018,05:42:40,недостаточно средств,да,81.34
физ. лицо,получение средств,3216.09,наличный,Минск,БелАгропромбанк-ENMF-644,20-04-2002,01:52:30,успешно,нет,0.0
физ. лицо,получение средств,708.92,наличный,Гродно,БелАгропромбанк-ARNH-931,21-12-2022,00:31:29,успешно,нет,0.0
физ. лицо,получение средств,4279.83,наличный,Брест,МаксБанк-BLEM-705,05-01-2022,10:59:28,успешно,нет,0.0
физ. лицо,списание средств,1890.21,наличный,Витебск,Белинвестбанк-PWYN-872,11-07-2021,02:49:40,недостаточно средств,нет,0.0
физ. лицо,получение средств,1372.38,наличный,Могилев,Беларусбанк-XFXS-480,08-11-2016,19:52:51,успешно,нет,0.0
физ. лицо,получение средств,4912.45,наличный,Гомель,Беларусбанк-ARIN-954,12-08-2006,21:10:45,успешно,нет,0.0
физ. лицо,получение средств,2529.64,безналичный,Гродно,Приорбанк-EOUZ-620,21-08-2012,15:07:35,успешно,нет,0.0
физ. лицо,получение средств,1128.02,наличный,Гродно,Белинвестбанк-BFVD-347,07-03-2000,08:10:04,успешно,нет,0.0
физ. лицо,получение средств,3700.69,безналичный,Гомель,Приорбанк-DIUR-972,28-07-2006,15:40:06,успешно,нет,0.0
физ. лицо,получение средств,14.42,наличный,Могилев,Белинвестбанк-FMHY-105,21-06-2008,14:17:48,успешно,нет,0.0
физ. лицо,получение средств,974.6,безналичный,Могилев,Белинвестбанк-TKUH-097,19-10-2000,12:48:41,успешно,нет,0.0
физ. лицо,списание средств,1957.34,безналичный,Минск,Беларусбанк-DJWK-463,23-12-2021,13:42:39,успешно,нет,0.0
физ. лицо,получение средств,36.14,наличный,Витебск,Белинвестбанк-CAWY-742,16-02-2012,16:11:00,успешно,нет,0.0
физ. лицо,получение средств,3855.18,безналичный,Брест,Белинвестбанк-XFGP-683,25-11-2004,08:58:02,успешно,нет,0.0
физ. лицо,получение средств,2362.83,наличный,Гомель,Беларусбанк-CMBO-831,03-05-2000,10:36:09,успешно,нет,0.0
физ. лицо,списание средств,4767.6,безналичный,Могилев,Приорбанк-FUJF-364,01-04-2009,15:31:06,недостаточно средств,да,268.58
физ. лицо,списание средств,3036.21,безналичный,Минск,МаксБанк-NQVC-276,12-12-2019,07:47:31,недостаточно средств,да,269.45
физ. лицо,получение средств,1707.02,наличный,Витебск,МаксБанк-OKFY-572,31-08-2006,17:23:08,успешно,нет,0.0
физ. лицо,получение средств,349.14,наличный,Брест,БелАгропромбанк-HGGB-452,18-02-2005,16:12:01,успешно,нет,0.0
физ. лицо,получение средств,2751.99,безналичный,Гродно,Беларусбанк-CADE-936,01-11-2001,17:14:02,успешно,нет,0.0
физ. лицо,списание средств,3502.74,наличный,Гродно,Белинвестбанк-HQQZ-467,16-08-2023,06:43:42,недостаточно средств,да,240.85
физ. лицо,списание средств,4955.94,безналичный,Минск,МаксБанк-CKPR-247,21-05-2008,22:41:01,успешно,да,163.65
физ. лицо,списание средств,4280.22,наличный,Гродно,Беларусбанк-LVRO-009,20-12-2022,08:24:12,успешно,нет,0.0
физ. лицо,получение средств,3283.85,наличный,Гомель,Беларусбанк-XXQH-842,21-08-2013,05:01:53,успешно,нет,0.0
физ. лицо,получение средств,3333.97,наличный,Гомель,Белинвестбанк-WNLS-838,30-07-2003,16:30:46,успешно,нет,0.0
физ. лицо,списание средств,4377.09,безналичный,Витебск,БелАгропромбанк-OAHE-623,03-02-2015,14:21:34,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3388.22,безналичный,Гродно,МаксБанк-WIAC-983,10-04-2014,20:15:03,успешно,нет,0.0
физ. лицо,получение средств,3442.86,наличный,Витебск,Беларусбанк-VLBK-363,02-11-2014,03:28:30,успешно,нет,0.0
физ. лицо,списание средств,2661.83,безналичный,Гомель,МаксБанк-DVNI-490,05-03-2007,12:14:33,успешно,да,152.31
физ. лицо,списание средств,2146.62,наличный,Гродно,Беларусбанк-YBYA-773,25-09-2007,14:56:31,успешно,нет,0.0
физ. лицо,списание средств,1146.33,наличный,Витебск,Беларусбанк-DGSD-816,29-09-2011,17:45:52,недостаточно средств,нет,0.0
физ. лицо,списание средств,1182.77,безналичный,Гомель,БелАгропромбанк-NCFE-265,18-08-2011,10:15:05,успешно,нет,0.0
физ. лицо,списание средств,3444.78,наличный,Гродно,Приорбанк-BKNQ-569,02-01-2003,05:13:02,успешно,нет,0.0
физ. лицо,получение средств,552.83,безналичный,Витебск,Приорбанк-NMEJ-677,16-03-2018,19:06:58,успешно,нет,0.0
физ. лицо,получение средств,940.67,безналичный,Минск,Беларусбанк-USBL-603,06-05-2013,08:37:15,успешно,нет,0.0
физ. лицо,получение средств,2296.17,безналичный,Брест,Беларусбанк-JPSQ-092,27-09-2015,15:56:30,успешно,нет,0.0
физ. лицо,списание средств,3571.12,наличный,Минск,Беларусбанк-EEEH-188,13-03-2004,23:28:12,недостаточно средств,нет,0.0
физ. лицо,списание средств,1623.57,безналичный,Гродно,Беларусбанк-BWSO-520,24-03-2018,12:32:10,недостаточно средств,нет,0.0
физ. лицо,списание средств,3269.21,безналичный,Брест,МаксБанк-DSOX-000,28-12-2024,21:18:44,недостаточно средств,да,326.89
физ. лицо,списание средств,1210.93,безналичный,Гродно,Белинвестбанк-FMSL-779,21-06-2020,10:08:29,неправильный ввод пин-кода,да,108.57
физ. лицо,получение средств,4954.03,наличный,Гродно,МаксБанк-HBHG-430,30-09-2018,22:41:15,успешно,нет,0.0
физ. лицо,списание средств,1147.42,наличный,Могилев,Белинвестбанк-DCUR-085,18-02-2020,16:52:39,недостаточно средств,да,51.8
физ. лицо,списание средств,3084.34,наличный,Минск,БелАгропромбанк-VJUR-639,28-09-2013,05:02:24,неправильный ввод пин-кода,да,85.53
физ. лицо,получение средств,232.36,безналичный,Гомель,БелАгропромбанк-CUXN-762,15-01-2009,23:21:59,успешно,нет,0.0
физ. лицо,получение средств,3685.41,безналичный,Гродно,МаксБанк-EHDI-247,20-02-2022,08:01:29,успешно,нет,0.0
физ. лицо,получение средств,1122.08,наличный,Брест,МаксБанк-MGTK-953,26-09-2003,21:35:29,успешно,нет,0.0
физ. лицо,получение средств,4391.33,безналичный,Витебск,МаксБанк-CBWC-207,22-05-2018,01:16:07,успешно,нет,0.0
физ. лицо,списание средств,2774.17,наличный,Витебск,Белинвестбанк-HGDZ-010,04-06-2002,17:52:56,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4536.14,наличный,Витебск,Беларусбанк-SLHR-161,24-08-2010,14:22:01,успешно,нет,0.0
физ. лицо,списание средств,3121.87,безналичный,Гродно,Беларусбанк-YSAQ-633,19-12-2008,10:30:25,неправильный ввод пин-кода,да,193.2
физ. лицо,получение средств,3215.6,наличный,Могилев,Приорбанк-MWIT-293,05-12-2010,06:19:09,успешно,нет,0.0
физ. лицо,получение средств,4963.95,безналичный,Витебск,Беларусбанк-JQKS-598,09-07-2012,05:04:36,успешно,нет,0.0
физ. лицо,получение средств,1485.8,наличный,Гомель,Приорбанк-BSGB-952,25-04-2020,06:05:16,успешно,нет,0.0
физ. лицо,списание средств,383.58,наличный,Брест,Белинвестбанк-NLZI-232,24-04-2019,04:40:17,недостаточно средств,нет,0.0
физ. лицо,списание средств,795.86,безналичный,Минск,Беларусбанк-KJFA-634,10-11-2005,20:08:08,недостаточно средств,нет,0.0
физ. лицо,получение средств,4972.85,наличный,Витебск,БелАгропромбанк-EZDU-569,15-10-2016,09:12:52,успешно,нет,0.0
физ. лицо,списание средств,4187.1,безналичный,Витебск,Белинвестбанк-PJYY-467,27-05-2017,01:06:36,успешно,нет,0.0
физ. лицо,списание средств,669.29,безналичный,Минск,БелАгропромбанк-BXPT-239,12-05-2019,21:54:42,успешно,да,44.29
физ. лицо,списание средств,2715.56,безналичный,Гродно,Беларусбанк-JQZL-925,06-08-2017,04:37:00,недостаточно средств,да,60.61
физ. лицо,получение средств,3759.54,наличный,Брест,МаксБанк-VWIG-541,13-04-2002,04:46:08,успешно,нет,0.0
физ. лицо,получение средств,1528.48,наличный,Могилев,Приорбанк-VZMH-321,29-08-2004,17:58:24,успешно,нет,0.0
физ. лицо,получение средств,1499.31,наличный,Могилев,Беларусбанк-LNLO-826,21-09-2018,16:51:27,успешно,нет,0.0
физ. лицо,получение средств,3201.97,наличный,Витебск,Белинвестбанк-IDCQ-858,01-12-2018,08:32:38,успешно,нет,0.0
физ. лицо,получение средств,849.68,безналичный,Витебск,МаксБанк-CEUN-684,17-05-2006,09:43:58,успешно,нет,0.0
физ. лицо,получение средств,4246.69,безналичный,Гродно,Приорбанк-TXDD-371,26-05-2011,00:41:55,успешно,нет,0.0
физ. лицо,получение средств,1585.03,наличный,Витебск,Беларусбанк-ESCJ-597,28-02-2014,19:47:06,успешно,нет,0.0
физ. лицо,получение средств,4097.34,безналичный,Брест,Белинвестбанк-SLDZ-126,04-01-2003,06:14:09,успешно,нет,0.0
физ. лицо,получение средств,448.46,безналичный,Витебск,Белинвестбанк-DMTO-880,26-06-2001,03:20:23,успешно,нет,0.0
физ. лицо,списание средств,3300.01,наличный,Минск,БелАгропромбанк-GAZI-805,28-07-2015,01:18:56,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,744.79,наличный,Минск,Приорбанк-KNSD-363,15-10-2001,13:03:02,недостаточно средств,нет,0.0
физ. лицо,списание средств,4531.16,наличный,Брест,БелАгропромбанк-WBXU-842,14-02-2016,10:34:07,успешно,нет,0.0
физ. лицо,списание средств,1174.1,наличный,Минск,Белинвестбанк-TYSL-143,06-01-2008,13:04:37,успешно,нет,0.0
физ. лицо,получение средств,4656.8,наличный,Брест,Белинвестбанк-AYCX-288,25-10-2024,06:23:26,успешно,нет,0.0
физ. лицо,получение средств,2797.43,наличный,Минск,МаксБанк-PIVH-197,13-04-2001,13:34:22,успешно,нет,0.0
физ. лицо,списание средств,2383.36,безналичный,Гомель,Белинвестбанк-JQJJ-149,08-08-2018,20:02:51,недостаточно средств,да,117.84
физ. лицо,получение средств,4860.49,наличный,Минск,Белинвестбанк-TIDU-869,19-10-2006,06:19:04,успешно,нет,0.0
физ. лицо,получение средств,1859.12,безналичный,Могилев,Беларусбанк-JGIY-912,12-03-2016,16:17:01,успешно,нет,0.0
физ. лицо,получение средств,2746.88,безналичный,Брест,Беларусбанк-DLZK-010,01-04-2000,06:28:33,успешно,нет,0.0
физ. лицо,получение средств,56.67,безналичный,Гродно,МаксБанк-ISKH-722,06-12-2000,14:40:06,успешно,нет,0.0
физ. лицо,списание средств,4269.22,наличный,Могилев,Белинвестбанк-DSNF-399,27-10-2008,11:24:45,недостаточно средств,да,274.12
физ. лицо,получение средств,2821.48,наличный,Могилев,Приорбанк-NKYL-790,14-01-2006,22:39:43,успешно,нет,0.0
физ. лицо,списание средств,4310.38,безналичный,Гомель,БелАгропромбанк-HSHF-247,08-02-2020,09:55:09,недостаточно средств,нет,0.0
физ. лицо,получение средств,634.74,наличный,Брест,Приорбанк-YPUA-522,22-02-2021,01:54:40,успешно,нет,0.0
физ. лицо,списание средств,517.73,наличный,Брест,МаксБанк-VJCK-799,18-03-2006,07:29:44,недостаточно средств,нет,0.0
физ. лицо,списание средств,4305.92,наличный,Гомель,Белинвестбанк-VPNB-484,05-05-2000,08:16:11,недостаточно средств,да,287.68
физ. лицо,списание средств,3860.26,безналичный,Минск,Беларусбанк-IDJX-828,16-08-2007,07:44:00,недостаточно средств,нет,0.0
физ. лицо,получение средств,2049.69,безналичный,Гродно,Беларусбанк-RIWD-385,11-07-2008,17:26:01,успешно,нет,0.0
физ. лицо,списание средств,3701.27,наличный,Гродно,БелАгропромбанк-ISGR-050,25-03-2008,03:00:23,успешно,да,313.13
физ. лицо,списание средств,116.25,безналичный,Могилев,Белинвестбанк-AHWX-229,29-11-2019,08:32:06,успешно,да,2.86
физ. лицо,списание средств,320.47,наличный,Гродно,БелАгропромбанк-MTKP-652,24-09-2024,08:31:05,недостаточно средств,нет,0.0
физ. лицо,списание средств,4357.02,наличный,Брест,БелАгропромбанк-DYPP-677,08-07-2004,04:58:00,успешно,нет,0.0
физ. лицо,получение средств,260.7,наличный,Витебск,Беларусбанк-IVLI-292,06-12-2023,18:46:49,успешно,нет,0.0
физ. лицо,списание средств,2240.54,наличный,Гомель,Белинвестбанк-VGFT-893,14-08-2003,17:50:36,недостаточно средств,да,116.06
физ. лицо,списание средств,4857.85,безналичный,Могилев,МаксБанк-GPKK-582,23-02-2009,16:29:15,успешно,нет,0.0
физ. лицо,получение средств,4798.9,наличный,Брест,МаксБанк-DZDN-764,19-03-2013,14:20:53,успешно,нет,0.0
физ. лицо,списание средств,4592.16,наличный,Могилев,МаксБанк-DEED-531,13-01-2015,16:43:21,успешно,нет,0.0
физ. лицо,списание средств,4357.55,безналичный,Брест,Беларусбанк-WFSE-010,31-01-2001,09:12:42,недостаточно средств,нет,0.0
физ. лицо,получение средств,1974.76,безналичный,Витебск,МаксБанк-WYLN-364,23-01-2014,19:44:57,успешно,нет,0.0
физ. лицо,получение средств,1620.44,безналичный,Гродно,БелАгропромбанк-EQOM-750,15-04-2009,14:22:24,успешно,нет,0.0
физ. лицо,получение средств,607.95,безналичный,Минск,Приорбанк-FDWL-187,25-06-2002,12:30:51,успешно,нет,0.0
физ. лицо,списание средств,2890.56,безналичный,Гомель,Приорбанк-AIKB-594,06-02-2008,23:00:40,успешно,да,75.47
физ. лицо,получение средств,1307.79,безналичный,Брест,МаксБанк-FENN-851,21-06-2017,09:51:45,успешно,нет,0.0
физ. лицо,списание средств,2839.76,наличный,Брест,Приорбанк-SXDF-016,07-01-2016,00:49:19,недостаточно средств,да,111.37
физ. лицо,списание средств,3403.66,наличный,Гомель,Приорбанк-SKVP-441,11-06-2008,00:11:36,успешно,да,36.05
физ. лицо,получение средств,567.66,безналичный,Могилев,МаксБанк-QEIT-759,14-02-2008,03:25:40,успешно,нет,0.0
физ. лицо,получение средств,2080.53,наличный,Витебск,Беларусбанк-HTMR-454,15-08-2021,22:49:49,успешно,нет,0.0
физ. лицо,получение средств,3378.94,наличный,Витебск,Приорбанк-QPGZ-432,11-05-2001,04:42:28,успешно,нет,0.0
физ. лицо,получение средств,2598.27,наличный,Гродно,Приорбанк-VCUV-190,26-05-2002,02:26:11,успешно,нет,0.0
физ. лицо,списание средств,4817.82,безналичный,Гомель,Беларусбанк-HJNM-226,28-11-2004,01:50:01,успешно,нет,0.0
физ. лицо,списание средств,2662.33,наличный,Минск,Приорбанк-FFKU-111,24-05-2024,14:48:02,недостаточно средств,нет,0.0
физ. лицо,списание средств,2152.89,наличный,Гомель,Беларусбанк-GIZG-599,29-10-2004,16:45:42,недостаточно средств,да,172.97
физ. лицо,списание средств,1746.8,безналичный,Брест,Беларусбанк-EWJZ-094,23-06-2016,02:13:59,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3436.6,наличный,Гродно,Приорбанк-MEDL-445,30-05-2024,08:03:10,успешно,нет,0.0
физ. лицо,списание средств,531.25,наличный,Гомель,Приорбанк-ADZQ-567,30-08-2021,05:43:31,успешно,нет,0.0
физ. лицо,получение средств,2929.91,наличный,Гродно,Приорбанк-WHFP-411,11-01-2019,01:31:36,успешно,нет,0.0
физ. лицо,списание средств,2479.26,безналичный,Брест,Белинвестбанк-JRYP-708,10-08-2001,23:08:25,неправильный ввод пин-кода,да,243.2
физ. лицо,списание средств,2017.25,наличный,Могилев,Беларусбанк-KAGH-660,24-08-2023,02:06:01,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1965.19,безналичный,Витебск,МаксБанк-JICU-042,10-10-2016,06:31:18,успешно,нет,0.0
физ. лицо,списание средств,3349.79,безналичный,Брест,МаксБанк-CNGD-886,06-10-2023,15:16:36,недостаточно средств,да,195.79
физ. лицо,списание средств,3294.41,наличный,Гродно,Приорбанк-MJPO-151,28-08-2016,01:19:59,неправильный ввод пин-кода,да,113.64
физ. лицо,списание средств,2638.27,наличный,Гродно,МаксБанк-PIZW-247,09-04-2013,08:00:37,успешно,да,116.4
физ. лицо,получение средств,1098.16,наличный,Гродно,Белинвестбанк-TADQ-123,23-07-2024,14:08:22,успешно,нет,0.0
физ. лицо,списание средств,3581.92,наличный,Гродно,Приорбанк-GHUU-063,29-12-2008,17:36:40,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3555.86,наличный,Гродно,БелАгропромбанк-TOOJ-519,03-12-2019,18:36:05,недостаточно средств,нет,0.0
физ. лицо,получение средств,4574.61,наличный,Могилев,Белинвестбанк-JPLV-287,03-11-2015,17:38:52,успешно,нет,0.0
физ. лицо,получение средств,2308.48,безналичный,Гомель,Белинвестбанк-WYDA-389,08-03-2016,11:41:06,успешно,нет,0.0
физ. лицо,списание средств,2829.56,безналичный,Могилев,Приорбанк-JNJP-793,09-06-2024,08:57:02,успешно,да,194.8
физ. лицо,получение средств,3921.44,наличный,Гродно,МаксБанк-CFPT-692,19-05-2009,22:39:17,успешно,нет,0.0
физ. лицо,списание средств,3347.6,безналичный,Могилев,МаксБанк-UGYD-325,03-12-2010,19:23:57,недостаточно средств,да,159.35
физ. лицо,получение средств,1656.95,наличный,Витебск,МаксБанк-ZQYA-604,15-08-2005,11:46:54,успешно,нет,0.0
физ. лицо,списание средств,1260.48,наличный,Витебск,Белинвестбанк-MJMG-990,24-07-2020,05:50:34,недостаточно средств,да,47.21
физ. лицо,списание средств,2312.33,наличный,Витебск,Белинвестбанк-MWDJ-945,09-10-2016,20:39:58,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,849.87,наличный,Брест,Белинвестбанк-PKAT-820,22-07-2022,07:56:42,успешно,нет,0.0
физ. лицо,списание средств,3804.41,безналичный,Витебск,Беларусбанк-BEEO-389,08-10-2023,14:28:57,успешно,да,168.27
физ. лицо,списание средств,1573.95,наличный,Гродно,БелАгропромбанк-YJKE-040,29-01-2018,04:23:12,успешно,нет,0.0
физ. лицо,получение средств,2114.21,наличный,Гродно,МаксБанк-QGKI-267,21-05-2009,11:32:03,успешно,нет,0.0
физ. лицо,списание средств,2777.32,наличный,Брест,МаксБанк-EAAI-588,13-03-2005,09:01:01,недостаточно средств,нет,0.0
физ. лицо,получение средств,423.6,наличный,Могилев,БелАгропромбанк-KVNO-010,01-05-2000,21:03:48,успешно,нет,0.0
физ. лицо,списание средств,4435.59,безналичный,Гродно,Белинвестбанк-HSQG-232,27-09-2005,00:50:59,неправильный ввод пин-кода,да,426.26
физ. лицо,списание средств,3075.76,безналичный,Могилев,Беларусбанк-MDUU-068,11-02-2006,10:01:29,успешно,нет,0.0
физ. лицо,получение средств,1579.83,безналичный,Витебск,Приорбанк-SJUX-301,24-12-2005,14:39:04,успешно,нет,0.0
физ. лицо,получение средств,4486.92,безналичный,Гродно,Приорбанк-NFTT-196,23-05-2009,03:57:56,успешно,нет,0.0
физ. лицо,получение средств,296.5,наличный,Минск,Приорбанк-PDVR-404,24-02-2008,00:33:57,успешно,нет,0.0
физ. лицо,списание средств,4807.29,безналичный,Минск,Белинвестбанк-IMTK-587,10-12-2013,19:52:55,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,682.89,наличный,Минск,БелАгропромбанк-GMBZ-129,16-06-2001,03:18:06,успешно,да,59.77
физ. лицо,получение средств,2371.42,наличный,Витебск,Белинвестбанк-SWRE-956,20-08-2009,11:55:59,успешно,нет,0.0
физ. лицо,списание средств,4743.11,наличный,Брест,МаксБанк-NNBQ-278,04-01-2002,04:08:25,неправильный ввод пин-кода,да,311.47
физ. лицо,получение средств,4462.1,наличный,Брест,БелАгропромбанк-LAJP-375,03-01-2013,01:13:52,успешно,нет,0.0
физ. лицо,списание средств,2622.13,наличный,Брест,МаксБанк-ARTN-923,10-11-2002,14:37:56,успешно,нет,0.0
физ. лицо,получение средств,4372.11,наличный,Могилев,Приорбанк-RJFR-996,22-09-2020,06:21:38,успешно,нет,0.0
физ. лицо,получение средств,3250.37,наличный,Брест,Приорбанк-CMUW-522,27-06-2004,05:10:38,успешно,нет,0.0
физ. лицо,получение средств,441.22,безналичный,Витебск,Приорбанк-KMBB-030,17-09-2017,23:40:53,успешно,нет,0.0
физ. лицо,получение средств,360.2,наличный,Витебск,Беларусбанк-PZOH-865,30-01-2003,22:25:50,успешно,нет,0.0
физ. лицо,списание средств,4528.54,безналичный,Могилев,БелАгропромбанк-EZAO-407,29-05-2011,10:47:19,неправильный ввод пин-кода,да,295.49
физ. лицо,списание средств,4105.94,наличный,Гродно,Беларусбанк-SZXH-236,12-01-2005,04:53:58,недостаточно средств,нет,0.0
физ. лицо,получение средств,2480.47,безналичный,Могилев,Беларусбанк-MRCQ-599,09-10-2009,11:59:52,успешно,нет,0.0
физ. лицо,списание средств,4529.14,наличный,Гродно,Приорбанк-DDAZ-976,09-01-2010,08:07:18,неправильный ввод пин-кода,да,205.87
физ. лицо,получение средств,2918.5,безналичный,Минск,Приорбанк-FDID-835,20-03-2004,09:11:40,успешно,нет,0.0
физ. лицо,списание средств,2106.86,безналичный,Гродно,Беларусбанк-KINB-282,21-02-2012,01:25:51,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1933.24,безналичный,Гомель,Белинвестбанк-UQMS-842,10-09-2007,05:23:07,успешно,нет,0.0
физ. лицо,списание средств,3430.48,безналичный,Гродно,Белинвестбанк-ZWIW-152,14-08-2023,15:40:36,успешно,нет,0.0
физ. лицо,получение средств,679.6,безналичный,Гродно,БелАгропромбанк-IAQJ-790,23-09-2024,21:24:33,успешно,нет,0.0
физ. лицо,списание средств,2211.89,наличный,Гомель,Белинвестбанк-MKUQ-149,17-12-2018,03:38:59,недостаточно средств,да,125.24
физ. лицо,списание средств,4929.37,наличный,Витебск,Беларусбанк-ZNEO-303,27-11-2019,23:53:47,неправильный ввод пин-кода,да,290.17
физ. лицо,списание средств,4697.55,наличный,Минск,Приорбанк-KDBS-856,23-05-2010,16:55:56,неправильный ввод пин-кода,да,203.98
физ. лицо,списание средств,2147.26,наличный,Витебск,БелАгропромбанк-CSND-131,09-02-2022,10:20:15,успешно,да,81.98
физ. лицо,получение средств,1148.23,наличный,Могилев,Белинвестбанк-QUAG-285,28-11-2003,08:40:11,успешно,нет,0.0
физ. лицо,получение средств,2021.1,безналичный,Гомель,БелАгропромбанк-BWOI-655,28-12-2010,09:27:55,успешно,нет,0.0
физ. лицо,списание средств,4317.92,безналичный,Могилев,Белинвестбанк-NMMW-236,12-09-2006,23:31:02,успешно,да,342.71
физ. лицо,получение средств,781.32,безналичный,Минск,МаксБанк-GSUZ-307,30-08-2007,04:50:17,успешно,нет,0.0
физ. лицо,списание средств,3702.05,наличный,Могилев,Приорбанк-VQEL-124,08-09-2010,12:03:39,успешно,да,132.09
физ. лицо,списание средств,4585.16,безналичный,Могилев,Беларусбанк-CCUI-101,29-11-2021,17:11:20,недостаточно средств,да,360.08
физ. лицо,получение средств,1622.2,наличный,Гомель,БелАгропромбанк-UJOG-272,08-05-2024,06:15:19,успешно,нет,0.0
физ. лицо,получение средств,1703.7,безналичный,Брест,Белинвестбанк-UVOM-593,18-01-2016,02:29:47,успешно,нет,0.0
физ. лицо,получение средств,3806.14,наличный,Брест,Приорбанк-GJQU-901,07-05-2014,11:02:43,успешно,нет,0.0
